"evaluation_id","evaluator_study_id","evaluator_honesty_answer","idea_id","participant_study_id","bot_type","originality","usefulness","purchase_intent","evaluation_order","time_spent_seconds","rater_num"
1103,"STUDY_625","yes",776,"STUDY_999","vanilla",2,6,3,11,14,1
1634,"STUDY_291","yes",776,"STUDY_999","vanilla",5,6,3,8,29,2
1896,"STUDY_333","yes",776,"STUDY_999","vanilla",5,6,4,20,32,3
1984,"STUDY_808","yes",776,"STUDY_999","vanilla",4,5,3,6,45,4
2486,"STUDY_143","yes",776,"STUDY_999","vanilla",2,5,2,15,23,5
2556,"STUDY_886","yes",776,"STUDY_999","vanilla",2,4,2,3,18,6
4738,"STUDY_909","yes",776,"STUDY_999","vanilla",3,5,2,3,45,7
4785,"STUDY_727","yes",776,"STUDY_999","vanilla",6,6,3,11,26,8
5524,"STUDY_254","yes",776,"STUDY_999","vanilla",6,4,3,18,26,9
853,"STUDY_760","yes",1151,"STUDY_500","control",2,3,1,13,46,1
1016,"STUDY_240","yes",1151,"STUDY_500","control",2,4,1,9,23,2
2711,"STUDY_777","yes",1151,"STUDY_500","control",4,4,3,3,18,3
3307,"STUDY_841","yes",1151,"STUDY_500","control",3,3,1,4,32,4
4185,"STUDY_748","yes",1151,"STUDY_500","control",1,1,1,14,15,5
4227,"STUDY_784","yes",1151,"STUDY_500","control",2,2,2,13,20,6
5394,"STUDY_708","yes",1151,"STUDY_500","control",1,1,1,14,15,7
5464,"STUDY_254","yes",1151,"STUDY_500","control",6,5,4,5,44,8
5727,"STUDY_370","yes",1151,"STUDY_500","control",6,4,4,19,15,9
1185,"STUDY_908","yes",903,"STUDY_335","control",2,2,1,8,15,1
1654,"STUDY_549","yes",903,"STUDY_335","control",4,3,2,2,20,2
2242,"STUDY_406","yes",903,"STUDY_335","control",1,1,1,12,16,3
2296,"STUDY_140","yes",903,"STUDY_335","control",1,2,1,10,24,4
2821,"STUDY_696","yes",903,"STUDY_335","control",1,1,1,14,42,5
4032,"STUDY_629","yes",903,"STUDY_335","control",2,4,2,7,18,6
4349,"STUDY_567","yes",903,"STUDY_335","control",2,2,1,10,15,7
5397,"STUDY_515","yes",903,"STUDY_335","control",1,2,2,15,14,8
6062,"STUDY_716","yes",903,"STUDY_335","control",1,1,1,2,15,9
6255,"STUDY_237","yes",903,"STUDY_335","control",2,2,1,16,16,10
2274,"STUDY_406","yes",956,"STUDY_796","improvement",5,5,3,18,28,1
2318,"STUDY_140","yes",956,"STUDY_796","improvement",3,4,2,15,41,2
2512,"STUDY_622","yes",956,"STUDY_796","improvement",5,5,3,18,17,3
3552,"STUDY_728","yes",956,"STUDY_796","improvement",4,5,3,7,34,4
3559,"STUDY_170","yes",956,"STUDY_796","improvement",5,4,4,17,16,5
4290,"STUDY_911","yes",956,"STUDY_796","improvement",1,4,2,7,46,6
4740,"STUDY_727","yes",956,"STUDY_796","improvement",7,6,3,2,16,7
5972,"STUDY_773","yes",956,"STUDY_796","improvement",5,5,2,3,32,8
6275,"STUDY_606","yes",956,"STUDY_796","improvement",4,5,3,20,20,9
446,"STUDY_872","yes",950,"STUDY_867","improvement",3,2,2,9,14,1
572,"STUDY_756","yes",950,"STUDY_867","improvement",5,6,4,10,46,2
764,"STUDY_319","yes",950,"STUDY_867","improvement",3,4,1,16,15,3
2169,"STUDY_294","yes",950,"STUDY_867","improvement",5,7,4,3,24,4
2587,"STUDY_886","yes",950,"STUDY_867","improvement",7,7,5,8,15,5
3242,"STUDY_332","yes",950,"STUDY_867","improvement",5,5,2,11,20,6
4216,"STUDY_784","yes",950,"STUDY_867","improvement",6,5,4,11,20,7
4607,"STUDY_658","yes",950,"STUDY_867","improvement",6,4,1,9,17,8
5873,"STUDY_602","yes",950,"STUDY_867","improvement",5,7,2,6,15,9
6327,"STUDY_466","yes",950,"STUDY_867","improvement",5,6,3,7,16,10
1787,"STUDY_866","yes",1166,"STUDY_313","feedback",5,3,2,18,22,1
2875,"STUDY_269","yes",1166,"STUDY_313","feedback",5,5,4,16,24,2
2981,"STUDY_696","yes",1166,"STUDY_313","feedback",6,5,1,17,50,3
3534,"STUDY_170","yes",1166,"STUDY_313","feedback",6,5,4,12,23,4
4393,"STUDY_330","yes",1166,"STUDY_313","feedback",3,6,4,1,636,5
4728,"STUDY_359","yes",1166,"STUDY_313","feedback",5,4,3,20,14,6
5215,"STUDY_484","yes",1166,"STUDY_313","feedback",6,5,4,20,13,7
5307,"STUDY_119","yes",1166,"STUDY_313","feedback",6,6,4,13,15,8
5660,"STUDY_481","yes",1166,"STUDY_313","feedback",4,6,5,5,33,9
6430,"STUDY_552","yes",1166,"STUDY_313","feedback",5,5,2,6,66,10
983,"STUDY_656","yes",856,"STUDY_259","generation",5,5,3,8,31,1
1177,"STUDY_129","yes",856,"STUDY_259","generation",6,7,5,18,71,2
2429,"STUDY_622","yes",856,"STUDY_259","generation",6,6,3,4,25,3
2540,"STUDY_163","yes",856,"STUDY_259","generation",6,2,2,1,20,4
3662,"STUDY_859","yes",856,"STUDY_259","generation",2,2,1,9,54,5
4369,"STUDY_567","yes",856,"STUDY_259","generation",6,5,3,19,20,6
4538,"STUDY_924","yes",856,"STUDY_259","generation",6,4,3,8,28,7
5598,"STUDY_115","yes",856,"STUDY_259","generation",4,6,2,20,21,8
5956,"STUDY_102","yes",856,"STUDY_259","generation",2,3,2,12,20,9
6487,"STUDY_149","yes",856,"STUDY_259","generation",4,4,2,2,53,10
1551,"STUDY_658","yes",729,"STUDY_561","improvement",6,5,4,18,15,1
2229,"STUDY_406","yes",729,"STUDY_561","improvement",4,3,1,8,18,2
2861,"STUDY_512","yes",729,"STUDY_561","improvement",5,6,4,19,27,3
2876,"STUDY_439","yes",729,"STUDY_561","improvement",5,1,1,7,16,4
2972,"STUDY_766","yes",729,"STUDY_561","improvement",3,5,1,8,24,5
2990,"STUDY_696","yes",729,"STUDY_561","improvement",6,3,2,19,23,6
3288,"STUDY_367","yes",729,"STUDY_561","improvement",6,6,4,11,23,7
4592,"STUDY_861","yes",729,"STUDY_561","improvement",5,3,2,20,22,8
4768,"STUDY_909","yes",729,"STUDY_561","improvement",5,2,1,13,18,9
6048,"STUDY_121","yes",729,"STUDY_561","improvement",7,7,4,10,14,10
6455,"STUDY_552","yes",729,"STUDY_561","improvement",5,6,4,16,30,11
6470,"STUDY_168","yes",729,"STUDY_561","improvement",6,5,1,6,16,12
209,"STUDY_163","yes",1076,"STUDY_601","vanilla",2,7,2,7,19,1
815,"STUDY_760","yes",1076,"STUDY_601","vanilla",4,5,3,8,44,2
3012,"STUDY_766","yes",1076,"STUDY_601","vanilla",2,5,3,20,24,3
4009,"STUDY_511","yes",1076,"STUDY_601","vanilla",6,6,5,5,17,4
5369,"STUDY_515","yes",1076,"STUDY_601","vanilla",2,5,2,4,14,5
5513,"STUDY_170","yes",1076,"STUDY_601","vanilla",3,5,4,14,15,6
5596,"STUDY_572","yes",1076,"STUDY_601","vanilla",7,6,4,6,34,7
5712,"STUDY_153","yes",1076,"STUDY_601","vanilla",3,7,2,13,16,8
199,"STUDY_319","yes",874,"STUDY_402","generation",4,4,4,11,22,1
377,"STUDY_885","yes",874,"STUDY_402","generation",3,3,2,13,28,2
399,"STUDY_872","yes",874,"STUDY_402","generation",4,5,2,1,16,3
1078,"STUDY_316","yes",874,"STUDY_402","generation",3,3,3,12,18,4
1373,"STUDY_366","yes",874,"STUDY_402","generation",7,2,1,10,31,5
1994,"STUDY_808","yes",874,"STUDY_402","generation",4,5,4,9,50,6
4204,"STUDY_492","yes",874,"STUDY_402","generation",4,3,2,14,17,7
5897,"STUDY_799","yes",874,"STUDY_402","generation",5,4,1,3,20,8
1018,"STUDY_240","yes",696,"STUDY_325","vanilla",1,7,3,11,18,1
1533,"STUDY_707","yes",696,"STUDY_325","vanilla",1,1,1,8,15,2
2915,"STUDY_363","yes",696,"STUDY_325","vanilla",2,1,1,10,13,3
3010,"STUDY_737","yes",696,"STUDY_325","vanilla",1,1,1,4,24,4
3039,"STUDY_896","yes",696,"STUDY_325","vanilla",3,5,2,7,25,5
3445,"STUDY_129","yes",696,"STUDY_325","vanilla",1,2,1,15,15,6
3752,"STUDY_110","yes",696,"STUDY_325","vanilla",1,4,1,3,32,7
4836,"STUDY_180","yes",696,"STUDY_325","vanilla",1,2,1,18,18,8
4992,"STUDY_667","yes",696,"STUDY_325","vanilla",1,6,3,16,48,9
6098,"STUDY_608","yes",696,"STUDY_325","vanilla",1,4,1,19,17,10
1777,"STUDY_381","yes",721,"STUDY_214","improvement",3,5,2,5,17,1
2458,"STUDY_725","yes",721,"STUDY_214","improvement",6,6,3,2,18,2
2790,"STUDY_478","yes",721,"STUDY_214","improvement",6,5,4,11,16,3
3220,"STUDY_332","yes",721,"STUDY_214","improvement",5,4,1,4,17,4
3562,"STUDY_188","yes",721,"STUDY_214","improvement",4,7,4,7,35,5
4260,"STUDY_161","yes",721,"STUDY_214","improvement",5,4,2,16,16,6
4891,"STUDY_667","yes",721,"STUDY_214","improvement",4,7,5,6,38,7
4999,"STUDY_433","yes",721,"STUDY_214","improvement",2,2,1,19,20,8
5077,"STUDY_484","yes",721,"STUDY_214","improvement",6,5,2,9,18,9
5984,"STUDY_391","yes",721,"STUDY_214","improvement",2,1,1,8,16,10
6257,"STUDY_145","yes",721,"STUDY_214","improvement",5,6,3,2,19,11
1163,"STUDY_129","yes",792,"STUDY_608","generation",7,2,3,14,24,1
1514,"STUDY_658","yes",792,"STUDY_608","generation",5,3,3,8,15,2
1678,"STUDY_549","yes",792,"STUDY_608","generation",2,1,1,11,17,3
3708,"STUDY_916","yes",792,"STUDY_608","generation",6,1,1,14,15,4
4541,"STUDY_924","yes",792,"STUDY_608","generation",6,1,1,10,29,5
5360,"STUDY_242","yes",792,"STUDY_608","generation",7,1,1,19,24,6
5584,"STUDY_185","yes",792,"STUDY_608","generation",7,3,2,1,91,7
5652,"STUDY_481","yes",792,"STUDY_608","generation",5,2,1,1,58,8
5867,"STUDY_602","yes",792,"STUDY_608","generation",1,1,1,4,22,9
6507,"STUDY_168","yes",792,"STUDY_608","generation",1,1,1,18,14,10
6534,"STUDY_857","yes",792,"STUDY_608","generation",7,1,1,8,19,11
1072,"STUDY_316","yes",1107,"STUDY_930","control",3,5,1,11,22,1
1075,"STUDY_625","yes",1107,"STUDY_930","control",2,3,1,7,16,2
1890,"STUDY_333","yes",1107,"STUDY_930","control",7,6,5,19,22,3
2616,"STUDY_746","yes",1107,"STUDY_930","control",5,6,4,2,23,4
2942,"STUDY_439","yes",1107,"STUDY_930","control",5,5,4,12,147,5
2994,"STUDY_766","yes",1107,"STUDY_930","control",1,5,4,16,22,6
4832,"STUDY_180","yes",1107,"STUDY_930","control",3,2,1,16,22,7
5083,"STUDY_484","yes",1107,"STUDY_930","control",6,6,2,10,28,8
5912,"STUDY_753","yes",1107,"STUDY_930","control",5,5,3,6,18,9
6150,"STUDY_551","yes",1107,"STUDY_930","control",5,5,3,9,21,10
877,"STUDY_374","yes",1058,"STUDY_887","feedback",6,6,4,10,18,1
1194,"STUDY_992","yes",1058,"STUDY_887","feedback",2,5,1,5,16,2
1365,"STUDY_253","yes",1058,"STUDY_887","feedback",5,5,3,12,32,3
1734,"STUDY_676","yes",1058,"STUDY_887","feedback",5,6,3,9,15,4
1864,"STUDY_245","yes",1058,"STUDY_887","feedback",4,5,1,17,16,5
2109,"STUDY_782","yes",1058,"STUDY_887","feedback",5,4,1,14,17,6
2247,"STUDY_965","yes",1058,"STUDY_887","feedback",3,5,2,2,33,7
4467,"STUDY_748","yes",1058,"STUDY_887","feedback",7,6,2,3,44,8
5470,"STUDY_754","yes",1058,"STUDY_887","feedback",7,1,1,13,17,9
5531,"STUDY_646","yes",1058,"STUDY_887","feedback",6,6,3,7,297,10
6431,"STUDY_716","yes",1058,"STUDY_887","feedback",1,5,1,15,17,11
265,"STUDY_355","yes",891,"STUDY_544","vanilla",7,6,3,5,37,1
1464,"STUDY_533","yes",891,"STUDY_544","vanilla",5,5,3,19,41,2
1928,"STUDY_628","yes",891,"STUDY_544","vanilla",6,4,4,7,52,3
2626,"STUDY_886","yes",891,"STUDY_544","vanilla",1,1,1,15,14,4
3272,"STUDY_332","yes",891,"STUDY_544","vanilla",6,5,3,20,28,5
3357,"STUDY_164","yes",891,"STUDY_544","vanilla",5,4,1,10,35,6
3727,"STUDY_295","yes",891,"STUDY_544","vanilla",6,7,3,5,42,7
4437,"STUDY_330","yes",891,"STUDY_544","vanilla",3,5,3,13,29,8
6223,"STUDY_237","yes",891,"STUDY_544","vanilla",6,6,4,9,23,9
312,"STUDY_519","yes",968,"STUDY_802","improvement",6,6,4,12,18,1
687,"STUDY_805","yes",968,"STUDY_802","improvement",6,7,5,1,37,2
1044,"STUDY_625","yes",968,"STUDY_802","improvement",5,7,4,1,31,3
1048,"STUDY_568","yes",968,"STUDY_802","improvement",4,5,1,4,18,4
1795,"STUDY_830","yes",968,"STUDY_802","improvement",7,7,4,16,21,5
2104,"STUDY_317","yes",968,"STUDY_802","improvement",3,5,3,11,17,6
2777,"STUDY_395","yes",968,"STUDY_802","improvement",6,5,4,15,16,7
4179,"STUDY_784","yes",968,"STUDY_802","improvement",5,5,4,3,16,8
4478,"STUDY_748","yes",968,"STUDY_802","improvement",7,7,5,14,19,9
202,"STUDY_274","yes",702,"STUDY_916","vanilla",3,4,1,3,17,1
1038,"STUDY_628","yes",702,"STUDY_916","vanilla",1,6,3,4,16,2
1592,"STUDY_393","yes",702,"STUDY_916","vanilla",3,3,2,11,15,3
1825,"STUDY_626","yes",702,"STUDY_916","vanilla",3,6,4,17,27,4
2727,"STUDY_395","yes",702,"STUDY_916","vanilla",3,6,4,6,22,5
2956,"STUDY_777","yes",702,"STUDY_916","vanilla",6,6,4,11,36,6
3691,"STUDY_916","yes",702,"STUDY_916","vanilla",1,6,2,7,19,7
3750,"STUDY_578","yes",702,"STUDY_916","vanilla",5,3,2,15,18,8
5538,"STUDY_254","yes",702,"STUDY_916","vanilla",2,3,1,7,16,9
6418,"STUDY_552","yes",702,"STUDY_916","vanilla",4,4,2,2,25,10
390,"STUDY_365","yes",961,"STUDY_235","improvement",2,2,1,12,16,1
731,"STUDY_297","yes",961,"STUDY_235","improvement",2,4,2,2,21,2
1316,"STUDY_799","yes",961,"STUDY_235","improvement",3,3,1,8,17,3
2585,"STUDY_424","yes",961,"STUDY_235","improvement",7,7,3,19,23,4
3001,"STUDY_766","yes",961,"STUDY_235","improvement",6,2,1,18,17,5
3929,"STUDY_929","yes",961,"STUDY_235","improvement",4,6,5,2,15,6
3932,"STUDY_129","yes",961,"STUDY_235","improvement",5,7,4,1,71,7
4569,"STUDY_861","yes",961,"STUDY_235","improvement",3,5,2,4,15,8
4717,"STUDY_879","yes",961,"STUDY_235","improvement",6,6,4,18,18,9
4950,"STUDY_190","yes",961,"STUDY_235","improvement",6,6,4,15,15,10
6011,"STUDY_869","yes",961,"STUDY_235","improvement",6,3,1,1,38,11
281,"STUDY_637","yes",1064,"STUDY_352","vanilla",2,4,2,17,24,1
2529,"STUDY_725","yes",1064,"STUDY_352","vanilla",4,3,1,11,18,2
3889,"STUDY_111","yes",1064,"STUDY_352","vanilla",3,3,2,3,72,3
3992,"STUDY_929","yes",1064,"STUDY_352","vanilla",1,7,5,17,40,4
4173,"STUDY_492","yes",1064,"STUDY_352","vanilla",3,5,3,5,18,5
4337,"STUDY_857","yes",1064,"STUDY_352","vanilla",2,6,3,12,26,6
4743,"STUDY_748","yes",1064,"STUDY_352","vanilla",5,5,3,13,39,7
5518,"STUDY_170","yes",1064,"STUDY_352","vanilla",5,5,3,16,30,8
1273,"STUDY_534","yes",1162,"STUDY_541","generation",4,3,2,13,83,1
2307,"STUDY_596","yes",1162,"STUDY_541","generation",5,5,2,9,84,2
2510,"STUDY_725","yes",1162,"STUDY_541","generation",5,5,1,8,20,3
2666,"STUDY_789","yes",1162,"STUDY_541","generation",5,5,3,2,36,4
2818,"STUDY_269","yes",1162,"STUDY_541","generation",5,7,4,6,18,5
3033,"STUDY_777","yes",1162,"STUDY_541","generation",5,5,2,20,54,6
3711,"STUDY_578","yes",1162,"STUDY_541","generation",6,5,2,3,24,7
3823,"STUDY_276","yes",1162,"STUDY_541","generation",4,4,1,16,20,8
4295,"STUDY_685","yes",1162,"STUDY_541","generation",6,6,4,3,26,9
5508,"STUDY_170","yes",1162,"STUDY_541","generation",4,3,2,11,19,10
389,"STUDY_228","yes",1248,"STUDY_620","feedback",7,5,1,20,15,1
909,"STUDY_495","yes",1248,"STUDY_620","feedback",3,5,4,8,16,2
2720,"STUDY_940","yes",1248,"STUDY_620","feedback",6,7,5,13,14,3
3315,"STUDY_367","yes",1248,"STUDY_620","feedback",1,4,1,14,44,4
3367,"STUDY_281","yes",1248,"STUDY_620","feedback",3,3,1,13,15,5
3402,"STUDY_218","yes",1248,"STUDY_620","feedback",4,5,4,14,16,6
4417,"STUDY_330","yes",1248,"STUDY_620","feedback",6,6,2,8,51,7
5003,"STUDY_752","yes",1248,"STUDY_620","feedback",5,6,4,5,15,8
5719,"STUDY_820","yes",1248,"STUDY_620","feedback",5,7,4,2,18,9
5803,"STUDY_967","yes",1248,"STUDY_620","feedback",5,5,3,17,19,10
1201,"STUDY_992","yes",1240,"STUDY_962","vanilla",2,2,1,8,15,1
2120,"STUDY_317","yes",1240,"STUDY_962","vanilla",5,7,5,14,66,2
2292,"STUDY_140","yes",1240,"STUDY_962","vanilla",3,5,3,9,22,3
2830,"STUDY_512","yes",1240,"STUDY_962","vanilla",1,3,1,15,22,4
2927,"STUDY_363","yes",1240,"STUDY_962","vanilla",5,5,3,12,40,5
3645,"STUDY_859","yes",1240,"STUDY_962","vanilla",3,2,1,6,48,6
4012,"STUDY_511","yes",1240,"STUDY_962","vanilla",6,7,3,7,20,7
5017,"STUDY_962","yes",1240,"STUDY_962","vanilla",4,6,4,1,25,8
5824,"STUDY_504","yes",1240,"STUDY_962","vanilla",3,2,2,2,27,9
6237,"STUDY_237","yes",1240,"STUDY_962","vanilla",5,3,2,12,21,10
805,"STUDY_293","yes",1252,"STUDY_922","control",1,1,1,20,19,1
1267,"STUDY_655","yes",1252,"STUDY_922","control",2,2,1,6,33,2
1345,"STUDY_799","yes",1252,"STUDY_922","control",4,1,1,17,17,3
1412,"STUDY_557","yes",1252,"STUDY_922","control",1,1,1,12,16,4
1488,"STUDY_995","yes",1252,"STUDY_922","control",4,6,1,3,20,5
3318,"STUDY_949","yes",1252,"STUDY_922","control",5,5,2,2,27,6
4336,"STUDY_567","yes",1252,"STUDY_922","control",3,4,2,6,38,7
4585,"STUDY_861","yes",1252,"STUDY_922","control",3,3,2,15,15,8
5671,"STUDY_481","yes",1252,"STUDY_922","control",1,1,1,11,22,9
6125,"STUDY_295","yes",1252,"STUDY_922","control",1,3,1,7,16,10
6134,"STUDY_445","yes",1252,"STUDY_922","control",1,7,1,10,19,11
6158,"STUDY_551","yes",1252,"STUDY_922","control",4,1,1,11,17,12
655,"STUDY_381","yes",772,"STUDY_875","vanilla",4,4,3,20,18,1
979,"STUDY_907","yes",772,"STUDY_875","vanilla",3,5,2,18,20,2
1064,"STUDY_568","yes",772,"STUDY_875","vanilla",2,4,1,7,19,3
1975,"STUDY_628","yes",772,"STUDY_875","vanilla",2,3,3,14,19,4
2949,"STUDY_696","yes",772,"STUDY_875","vanilla",3,2,1,8,37,5
3417,"STUDY_149","yes",772,"STUDY_875","vanilla",1,3,1,4,15,6
5268,"STUDY_768","yes",772,"STUDY_875","vanilla",5,7,4,16,30,7
5274,"STUDY_229","yes",772,"STUDY_875","vanilla",4,4,2,7,25,8
5668,"STUDY_481","yes",772,"STUDY_875","vanilla",7,6,2,9,39,9
6423,"STUDY_716","yes",772,"STUDY_875","vanilla",4,3,1,11,19,10
301,"STUDY_355","yes",1039,"STUDY_465","feedback",7,6,1,11,16,1
1619,"STUDY_881","yes",1039,"STUDY_465","feedback",2,1,1,9,16,2
2192,"STUDY_631","yes",1039,"STUDY_465","feedback",6,5,2,14,21,3
2212,"STUDY_875","yes",1039,"STUDY_465","feedback",2,1,1,16,17,4
2794,"STUDY_478","yes",1039,"STUDY_465","feedback",7,3,2,12,27,5
2975,"STUDY_766","yes",1039,"STUDY_465","feedback",7,2,3,9,20,6
3411,"STUDY_129","yes",1039,"STUDY_465","feedback",5,2,1,10,18,7
5721,"STUDY_370","yes",1039,"STUDY_465","feedback",6,3,1,17,16,8
5889,"STUDY_602","yes",1039,"STUDY_465","feedback",7,1,1,11,15,9
6142,"STUDY_551","yes",1039,"STUDY_465","feedback",6,1,1,7,20,10
768,"STUDY_319","yes",875,"STUDY_749","improvement",1,1,1,17,24,1
1186,"STUDY_129","yes",875,"STUDY_749","improvement",1,5,1,20,31,2
2883,"STUDY_920","yes",875,"STUDY_749","improvement",1,1,1,7,15,3
2948,"STUDY_439","yes",875,"STUDY_749","improvement",1,4,2,13,52,4
3160,"STUDY_927","yes",875,"STUDY_749","improvement",4,2,1,17,17,5
3509,"STUDY_520","yes",875,"STUDY_749","improvement",4,2,1,10,39,6
4702,"STUDY_359","yes",875,"STUDY_749","improvement",4,5,3,10,2176,7
5990,"STUDY_391","yes",875,"STUDY_749","improvement",5,2,1,11,18,8
6145,"STUDY_551","yes",875,"STUDY_749","improvement",2,1,1,8,15,9
6232,"STUDY_214","yes",875,"STUDY_749","improvement",6,6,5,13,89,10
6321,"STUDY_695","yes",875,"STUDY_749","improvement",7,7,5,4,15,11
316,"STUDY_128","yes",1216,"STUDY_889","suggestion",2,2,1,12,14,1
1034,"STUDY_948","yes",1216,"STUDY_889","suggestion",1,5,3,8,112,2
1614,"STUDY_176","yes",1216,"STUDY_889","suggestion",6,6,4,6,42,3
1813,"STUDY_830","yes",1216,"STUDY_889","suggestion",7,7,4,18,37,4
2317,"STUDY_164","yes",1216,"STUDY_889","suggestion",4,5,4,3,53,5
3358,"STUDY_367","yes",1216,"STUDY_889","suggestion",7,5,3,18,51,6
3449,"STUDY_520","yes",1216,"STUDY_889","suggestion",6,5,3,1,35,7
3523,"STUDY_728","yes",1216,"STUDY_889","suggestion",4,2,1,3,39,8
3529,"STUDY_950","yes",1216,"STUDY_889","suggestion",4,5,1,4,52,9
4245,"STUDY_161","yes",1216,"STUDY_889","suggestion",6,6,4,1,34,10
5707,"STUDY_370","yes",1216,"STUDY_889","suggestion",6,5,2,12,16,11
1087,"STUDY_389","yes",669,"STUDY_820","feedback",7,7,5,8,13,1
1643,"STUDY_881","yes",669,"STUDY_820","feedback",3,4,2,20,14,2
1823,"STUDY_809","yes",669,"STUDY_820","feedback",3,6,2,5,24,3
2932,"STUDY_363","yes",669,"STUDY_820","feedback",2,1,1,13,19,4
3647,"STUDY_347","yes",669,"STUDY_820","feedback",2,1,1,12,18,5
4207,"STUDY_784","yes",669,"STUDY_820","feedback",2,6,3,9,22,6
4668,"STUDY_287","yes",669,"STUDY_820","feedback",2,2,1,2,27,7
5106,"STUDY_214","yes",669,"STUDY_820","feedback",3,3,4,14,17,8
5673,"STUDY_481","yes",669,"STUDY_820","feedback",4,5,4,13,21,9
5758,"STUDY_836","yes",669,"STUDY_820","feedback",2,5,1,1,31,10
454,"STUDY_375","yes",694,"STUDY_809","generation",5,6,3,11,38,1
469,"STUDY_937","yes",694,"STUDY_809","generation",5,5,1,6,31,2
2245,"STUDY_100","yes",694,"STUDY_809","generation",6,3,1,11,15,3
3194,"STUDY_290","yes",694,"STUDY_809","generation",4,3,2,16,16,4
4435,"STUDY_512","yes",694,"STUDY_809","generation",4,3,3,19,13,5
5571,"STUDY_115","yes",694,"STUDY_809","generation",6,6,3,12,25,6
5894,"STUDY_681","yes",694,"STUDY_809","generation",5,4,3,16,51,7
6009,"STUDY_391","yes",694,"STUDY_809","generation",7,7,5,18,14,8
6406,"STUDY_716","yes",694,"STUDY_809","generation",5,7,1,5,25,9
6543,"STUDY_857","yes",694,"STUDY_809","generation",7,7,5,13,23,10
710,"STUDY_805","yes",923,"STUDY_287","improvement",5,2,1,9,20,1
1335,"STUDY_799","yes",923,"STUDY_287","improvement",2,2,1,15,36,2
2327,"STUDY_140","yes",923,"STUDY_287","improvement",4,2,1,17,43,3
2624,"STUDY_163","yes",923,"STUDY_287","improvement",6,3,2,14,14,4
3138,"STUDY_290","yes",923,"STUDY_287","improvement",6,2,1,3,16,5
4507,"STUDY_392","yes",923,"STUDY_287","improvement",2,2,2,18,22,6
4750,"STUDY_727","yes",923,"STUDY_287","improvement",5,4,1,5,15,7
4854,"STUDY_343","yes",923,"STUDY_287","improvement",2,2,1,4,18,8
5254,"STUDY_620","yes",923,"STUDY_287","improvement",2,4,1,6,16,9
323,"STUDY_128","yes",1021,"STUDY_135","improvement",2,4,3,14,14,1
708,"STUDY_414","yes",1021,"STUDY_135","improvement",3,4,1,18,30,2
990,"STUDY_656","yes",1021,"STUDY_135","improvement",5,6,4,11,21,3
1671,"STUDY_633","yes",1021,"STUDY_135","improvement",5,6,4,7,62,4
1874,"STUDY_333","yes",1021,"STUDY_135","improvement",7,5,4,14,21,5
2299,"STUDY_140","yes",1021,"STUDY_135","improvement",4,5,3,11,30,6
4252,"STUDY_161","yes",1021,"STUDY_135","improvement",2,1,1,8,17,7
4829,"STUDY_819","yes",1021,"STUDY_135","improvement",1,2,1,11,23,8
5491,"STUDY_754","yes",1021,"STUDY_135","improvement",4,3,1,18,26,9
534,"STUDY_930","yes",1029,"STUDY_903","feedback",6,5,4,20,18,1
2086,"STUDY_317","yes",1029,"STUDY_903","feedback",5,6,5,7,19,2
3976,"STUDY_409","yes",1029,"STUDY_903","feedback",6,4,3,15,16,3
3997,"STUDY_129","yes",1029,"STUDY_903","feedback",7,5,3,15,16,4
4848,"STUDY_796","yes",1029,"STUDY_903","feedback",5,4,2,8,20,5
4881,"STUDY_667","yes",1029,"STUDY_903","feedback",7,7,4,4,44,6
4937,"STUDY_190","yes",1029,"STUDY_903","feedback",7,4,1,12,19,7
5505,"STUDY_254","yes",1029,"STUDY_903","feedback",5,6,4,13,28,8
5605,"STUDY_572","yes",1029,"STUDY_903","feedback",7,6,3,9,16,9
5688,"STUDY_153","yes",1029,"STUDY_903","feedback",5,5,4,5,18,10
6413,"STUDY_446","yes",1029,"STUDY_903","feedback",7,3,3,18,15,11
607,"STUDY_136","yes",944,"STUDY_250","improvement",5,3,2,1,20,1
837,"STUDY_760","yes",944,"STUDY_250","improvement",7,6,5,11,25,2
1525,"STUDY_995","yes",944,"STUDY_250","improvement",5,2,1,8,16,3
1799,"STUDY_626","yes",944,"STUDY_250","improvement",6,4,3,14,34,4
2029,"STUDY_620","yes",944,"STUDY_250","improvement",1,1,1,20,14,5
3716,"STUDY_120","yes",944,"STUDY_250","improvement",5,3,4,10,24,6
4310,"STUDY_911","yes",944,"STUDY_250","improvement",3,3,1,13,14,7
5285,"STUDY_610","yes",944,"STUDY_250","improvement",4,3,1,11,772,8
1401,"STUDY_557","yes",1234,"STUDY_324","vanilla",7,4,3,9,22,1
1504,"STUDY_658","yes",1234,"STUDY_324","vanilla",6,5,4,5,17,2
1747,"STUDY_830","yes",1234,"STUDY_324","vanilla",5,1,3,12,40,3
1857,"STUDY_809","yes",1234,"STUDY_324","vanilla",1,1,3,10,21,4
1919,"STUDY_335","yes",1234,"STUDY_324","vanilla",5,2,1,9,18,5
3435,"STUDY_281","yes",1234,"STUDY_324","vanilla",3,2,1,17,51,6
4112,"STUDY_355","yes",1234,"STUDY_324","vanilla",1,1,1,18,15,7
4532,"STUDY_359","yes",1234,"STUDY_324","vanilla",4,4,2,3,30,8
5964,"STUDY_102","yes",1234,"STUDY_324","vanilla",3,5,3,19,23,9
