"row_type","submission_id","study_id","bot_type","idea","questionnaire_completed","ac1","ac2","ai1","cse1","cse2","cse3","ee1","ee2","ee3","ee4","hm1","hm2","hm3","io1","io2","io3","io4","io5","mc1","pe1","pe2","pe3","pta1","pta2","pta3","pta4","pta5","ptt1","ptt2","ptt3","ptt4","ptt5","ptt6","tlx1","tlx2","honesty_question_answer","refined_idea","refined_idea_created_at","eval_count","eval_originality_avg","eval_usefulness_avg","eval_purchase_avg","total_study_time_seconds","ptt2_rev","Creative_Self_Efficacy","Perceived_Technology_Agency","NASA_TLX","Performance_Expectancy","Effort_Expectancy","Hedonic_Motivation","Propensity_to_Trust_Technology","Perceived_Ownership","originality_rater_1","originality_rater_2","originality_rater_3","originality_rater_4","originality_rater_5","originality_rater_6","originality_rater_7","originality_rater_8","originality_rater_9","originality_rater_10","originality_rater_11","originality_rater_12","originality_rater_13","usefulness_rater_1","usefulness_rater_2","usefulness_rater_3","usefulness_rater_4","usefulness_rater_5","usefulness_rater_6","usefulness_rater_7","usefulness_rater_8","usefulness_rater_9","usefulness_rater_10","usefulness_rater_11","usefulness_rater_12","usefulness_rater_13","purchase_intent_rater_1","purchase_intent_rater_2","purchase_intent_rater_3","purchase_intent_rater_4","purchase_intent_rater_5","purchase_intent_rater_6","purchase_intent_rater_7","purchase_intent_rater_8","purchase_intent_rater_9","purchase_intent_rater_10","purchase_intent_rater_11","purchase_intent_rater_12","purchase_intent_rater_13","originality_mean","usefulness_mean","purchase_intent_mean","rater_count","Submission.id","Time.taken","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","refined_div_allideas","refined_div_condition","idea_div_allideas","idea_div_condition","refined_div_to_initial_centroid","Idea_Quality","refined_div_allideas_logit","refined_div_condition_logit","idea_div_allideas_logit","idea_div_condition_logit"
"submission",1242,"STUDY_453","feedback","i think a school bag, or an umbrella is a perfect goods for that kind","Yes",2,5,5,6,7,7,7,5,7,7,6,7,7,7,6,7,7,7,18,6,7,7,1,1,2,1,1,4,1,5,5,5,4,85,45,"no","A small, easily portable, sporty and eco-friendly bag with a built-in umbrella compartment and a charging port designed to offer convenience and comfort to UK university students.","2025-11-20T14:36:35.237784",0,NA,NA,NA,983,7,6.66666666666667,1.2,65,6.66666666666667,6.5,6.66666666666667,5,6.8,4,3,6,6,5,5,4,5,NA,NA,NA,NA,NA,4,3,7,6,6,6,5,6,NA,NA,NA,NA,NA,3,1,4,4,4,4,2,4,NA,NA,NA,NA,NA,4.75,5.375,3.25,8,"691f236cb1e3741f32e40c47",1175,"34","Male","Black","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.269010899171532,0.272989654654264,0.536984845828225,0.566333658957132,0.327201093100701,5.0625,-0.999646653543924,-0.979506808191378,0.14821009010829,0.266907968989942
"submission",1243,"STUDY_856","feedback","A digital notetaker and essay formatter","Yes",2,5,3,3,5,3,7,7,7,7,4,3,5,7,7,7,7,7,23,6,6,6,1,1,1,4,2,4,2,3,4,3,4,55,55,"no","'The Listener' is a device designed for individual students or small groups to use in large lecture halls and seminars, especially during group discussions. It records lectures and group conversations only when placed openly, automatically highlights key points students might miss (particularly when tired or hungover), and prints concise notes or flash cards for easy offline review and for documenting decisions before giving feedback to peers.","2025-11-20T14:34:32.482308",0,NA,NA,NA,918,6,3.66666666666667,1.8,55,6,7,4,4,7,6,3,3,2,7,5,5,5,6,6,5,1,NA,7,5,5,4,7,6,6,6,7,7,5,3,NA,4,2,1,1,5,4,4,4,4,4,1,1,NA,4.5,5.66666666666667,2.91666666666667,12,"691f235aec900f6e34c8a348",1127,"54","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.473284625806482,0.451207996889137,0.443631176589929,0.434067363205901,0.491998524148395,5.08333333333333,-0.106963362316014,-0.195791081085918,-0.226437891919614,-0.265275318039363
"submission",1245,"STUDY_985","generation","A tablet with a pen that can connect to laptops and computers, very portable ","Yes",2,5,5,2,6,5,7,7,5,6,4,3,5,3,5,5,5,4,66,6,7,7,4,3,3,4,5,4,4,5,4,4,3,25,50,"no","Develop a pocket-sized, reusable “Sticky Note” pack—each note is a flexible, erasable e-paper square with a mild adhesive back. Students can stick them on textbooks, planners, or laptops, jot quick reminders, and scan handwritten content directly to their cloud via a tap-to-pair Bluetooth feature. This addresses the frustration of lost or wasted paper notes, appeals to eco-conscious students, and offers a tech-forward upgrade to traditional sticky notes at an affordable price point.","2025-11-20T14:24:12.325168",0,NA,NA,NA,139,4,4.33333333333333,3.8,37.5,6.66666666666667,6.25,4,4,4.4,3,5,3,6,5,3,4,5,3,4,2,NA,NA,4,2,1,6,6,4,4,6,1,4,1,NA,NA,2,2,2,3,4,2,3,3,1,2,1,NA,NA,3.90909090909091,3.54545454545455,2.27272727272727,11,"691f226bf7dddf646e589db2",666,"19","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","DATA_EXPIRED",0.3055217741498,0.297984739905674,0.445278104750121,0.451335824366341,0.386356970131524,3.72727272727273,-0.821139759550815,-0.85691286499166,-0.219767857061051,-0.195274868336856
"submission",1246,"STUDY_313","feedback","It's a time tracker and study aid that is also a collectable","Yes",2,5,5,5,5,5,4,6,5,5,2,2,2,7,6,6,7,7,7,2,2,5,4,4,4,3,4,2,4,3,2,2,2,55,60,"no","A study aid that is a physical object with a built-in virtual screen, designed to sit on a desk or be used in the library, where personal study progress—measured by time spent focused and off distracting devices (monitored via phone or smartwatch connectivity)—unlocks or nurtures a growth-themed collectible element (like a digital plant or token) displayed on the device, helping UK university students combat distraction and procrastination.","2025-11-20T14:31:55.697477",0,NA,NA,NA,625,4,5,3.8,57.5,3,5,2,2.5,6.6,5,5,6,6,3,5,6,6,4,5,NA,NA,NA,3,5,5,5,6,4,5,6,6,5,NA,NA,NA,2,4,1,4,4,3,4,4,5,2,NA,NA,NA,5.1,5,3.3,10,"691f24285dc0f35337e54843",706,"39","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.278190715791334,0.270004084505358,0.466063487487622,0.469704473074872,0.370193548338739,5.05,-0.95345404819642,-0.994601852232393,-0.135955077376164,-0.121330732871265
"submission",1247,"STUDY_974","feedback","Aerodynamic umbrella for cyclists ","Yes",2,5,1,4,4,4,6,7,7,5,1,1,1,7,7,7,7,7,3,1,1,1,1,2,1,1,2,2,3,1,2,2,1,20,45,"no","Aerodynamic umbrella that attaches to a bicycle, designed for UK university students who are budget-conscious, time-saving, and likely to be early adopters with large peer groups, providing an alternative to traditional rain gear and bike accessories, for use on any journey—commuting to campus, social outings, shopping, and all types of bike rides. The design focuses on sheltering the rider while minimising lift to ensure safety and practicality in urban cycling environments.","2025-11-20T14:32:19.655393",0,NA,NA,NA,614,5,4,1.4,32.5,1,6.25,1,2.16666666666667,7,6,7,6,4,6,7,7,5,2,NA,NA,NA,NA,1,1,6,2,7,7,3,6,2,NA,NA,NA,NA,1,1,4,1,5,5,1,4,1,NA,NA,NA,NA,5.55555555555556,3.88888888888889,2.55555555555556,9,"691f22fd42cb20dae3a2bd92",996,"42","Female","Other","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.418557827172138,0.404464783422503,0.601801807482709,0.603419864335522,0.486073686138256,4.72222222222222,-0.328696464560508,-0.386895854164184,0.412978315165308,0.41973511860183
"submission",1248,"STUDY_261","feedback","A jacket with a laptop backpack attached - a two in one product","Yes",2,5,4,4,4,4,6,5,5,5,4,5,5,6,6,6,5,5,40,5,5,7,2,2,4,3,3,4,2,5,4,4,4,45,50,"no","A jacket with a laptop backpack attached—a two-in-one product designed so UK university students are less likely to forget their laptop bags, as the backpack is integrated with a jacket they’re unlikely to leave behind. The product is fashion-forward, available in a range of designs and colours, and can be hung on a hook or chair, keeping both jacket and laptop together and reducing the chance of leaving the laptop behind, especially in libraries and cafés where students are often distracted by others.","2025-11-20T14:30:11.902323",0,NA,NA,NA,706,6,4,2.8,47.5,5.66666666666667,5.25,4.66666666666667,4.5,5.6,5,4,5,7,4,3,6,6,6,7,NA,NA,NA,5,4,2,7,4,1,3,3,5,4,NA,NA,NA,2,1,1,3,1,1,1,1,3,3,NA,NA,NA,5.3,3.8,1.7,10,"691f241d755356281677f1e1",800,"41","Female","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.307659881422612,0.302204104609645,0.407909998160421,0.431439929447316,0.384538705103794,4.55,-0.811082443994522,-0.83682401434627,-0.372612096137084,-0.275978685108181
"submission",1249,"STUDY_211","feedback","A meditation cushion with an inspiring design and cover to help students be clear-minded.","Yes",2,5,5,5,5,5,6,6,6,6,6,5,6,5,5,5,3,6,25,6,6,6,4,4,4,4,3,4,3,4,4,4,3,70,70,"no","A meditation cushion for UK university students with a built-in pattern generator that responds to warmth and pressure, displaying calming colours and patterns as interactive visual feedback during private, individual use—such as first thing in the morning or in the evening—to promote daily meditation, relaxation, and stress relief amid the pressures of college life in the UK.","2025-11-20T14:36:45.301995",0,NA,NA,NA,864,5,5,3.8,70,6,6,5.66666666666667,4,4.8,3,6,4,1,5,5,6,7,NA,NA,NA,NA,NA,3,1,3,4,3,4,2,6,NA,NA,NA,NA,NA,3,1,2,1,2,2,1,3,NA,NA,NA,NA,NA,4.625,3.25,1.875,8,"691f23988a2d732e7093fe48",1205,"68","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.365043786553662,0.344163919977837,0.538996456044133,0.545847340327921,0.440674673073373,3.9375,-0.55353873176435,-0.644792824263083,0.156303265323173,0.183905943876823
"submission",1250,"STUDY_585","feedback","Clip on charger to stop it pulling out accidentally","Yes",2,5,5,2,6,3,3,3,5,3,5,6,5,6,3,6,3,4,41,6,5,5,4,4,5,3,2,4,3,4,4,4,4,65,40,"no","A phone charger that, when accidentally disconnected in the library—such as when students move to a new desk—can move itself back to the phone and reconnect, helping UK university students keep their phones charged without having to remember to plug them back in.","2025-11-20T14:32:44.595488",0,NA,NA,NA,556,5,3.66666666666667,3.6,52.5,5.33333333333333,3.5,5.33333333333333,4.16666666666667,4.4,5,2,6,4,5,6,7,7,6,NA,NA,NA,NA,5,1,6,3,4,5,3,4,6,NA,NA,NA,NA,3,1,4,1,2,2,1,1,4,NA,NA,NA,NA,5.33333333333333,4.11111111111111,2.11111111111111,9,"691f249862f30e5db01cbd76",690,"31","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Other",0.385031946806505,0.392925736584044,0.591221589684095,0.587651473556116,0.442591079896391,4.72222222222222,-0.468244010867005,-0.435030499999492,0.369017662221297,0.354265110399864
"submission",1251,"STUDY_700","feedback","Bag with card signal blocker and anti theft locks, nice looking going out bag.","Yes",2,5,3,7,7,6,6,6,6,5,6,5,6,7,7,7,6,7,5,5,6,6,4,2,4,3,4,4,4,4,4,4,3,75,65,"no","A stylish evening bag designed for UK university students going out at night, featuring a card signal-blocking lining to prevent theft of debit card information and anti-theft locks—such as an extra clip that secures the zipper, making it easy for the owner to access but difficult for others to open without being noticed—to protect mobile phones and other valuables.","2025-11-20T14:34:37.372077",0,NA,NA,NA,605,4,6.66666666666667,3.4,70,5.66666666666667,5.75,5.66666666666667,3.83333333333333,6.8,2,7,2,5,6,7,6,1,2,4,NA,NA,NA,4,7,7,2,7,7,7,3,5,6,NA,NA,NA,1,5,2,1,4,5,4,2,2,4,NA,NA,NA,4.2,5.5,3,10,"691f2468b7379111499f4692",821,"45","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.395434949467084,0.368448881573264,0.512038879477018,0.525578412614528,0.45532718760497,4.85,-0.424522977756719,-0.538876904424722,0.0481648270152529,0.102403043181735
"submission",1252,"STUDY_975","feedback","a small kit to take in clothes without the need for sewing experience","Yes",2,5,5,5,4,3,7,7,7,7,7,7,7,7,7,5,5,5,82,6,6,6,2,2,3,2,2,5,2,4,4,4,4,15,20,"no","A hyper discreet, possibly clear or internal, reusable kit to adjust formal or interview clothing for UK university students, allowing them to achieve a natural, well-fitting look without irritation or the need to buy new clothes if their body shape changes slightly, and enabling use on multiple garments as their needs change.","2025-11-20T14:34:13.737336",0,NA,NA,NA,476,6,4,2.2,17.5,6,7,7,4.5,5.8,1,5,4,2,4,5,6,6,NA,NA,NA,NA,NA,1,6,4,5,3,4,6,3,NA,NA,NA,NA,NA,1,3,3,3,2,2,4,2,NA,NA,NA,NA,NA,4.125,4,2.5,8,"691f25077f10d849d65af7dc",590,"26","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.387511076367293,0.367070609137221,0.513601149354231,0.530980083888526,0.455321643219056,4.0625,-0.457786425831857,-0.544804644083908,0.0544180225448775,0.12407928113616
"submission",1253,"STUDY_200","feedback","Wall mounted Productivity planner study classes social time allocated revision board keywords to help learning ","Yes",2,5,4,3,4,4,7,7,7,7,5,4,6,4,5,5,4,7,73,7,7,7,2,4,4,3,4,4,2,4,4,4,4,70,60,"no","A wall-mounted productivity planner with color-coded sections for study, classes, and social activities, plus a removable revision section that students can place on their desk. This revision section provides a bright and engaging element of revision and learning, helping students stay engaged and highlight key points they need to remember. The planner is designed to help UK university students stay accountable for their study time, plan social time for work-life balance, and is flexible to individual needs.","2025-11-20T14:35:33.593077",0,NA,NA,NA,581,6,3.66666666666667,3.4,65,7,7,5,4.33333333333333,5,7,2,3,2,2,4,4,2,4,2,NA,NA,NA,5,2,3,4,4,5,6,5,7,5,NA,NA,NA,2,1,1,2,1,2,3,4,4,2,NA,NA,NA,3.2,4.6,2.2,10,"691f24edb763bb0a9263f334",738,"31","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.322754735709904,0.306909963066872,0.432342720580855,0.431587357862245,0.415612663283167,3.9,-0.741140785766274,-0.814605489515251,-0.272299246910676,-0.275377695971659
"submission",1254,"STUDY_295","feedback","A personalised Tea towel. Add your own pictures or words","Yes",2,5,2,6,6,5,6,6,6,5,4,4,4,6,6,6,6,7,87,4,3,3,4,3,3,3,2,2,3,2,2,2,2,50,50,"no","A personalised tea towel where students can add their own pictures or words—especially humorous or teasing images, such as photos of friends in funny situations—designed for occasions like gift-giving, decorating shared kitchens, and charity fundraising. The tea towels may be created by flatmates together, a single organiser in the group, or an individual.","2025-11-20T14:38:38.053570",0,NA,NA,NA,746,5,5.66666666666667,3,50,3.33333333333333,5.75,4,2.5,6.2,3,5,2,6,2,5,3,2,3,2,4,NA,NA,5,6,1,1,1,3,2,1,2,1,1,NA,NA,4,3,1,2,1,4,2,1,1,1,1,NA,NA,3.36363636363636,2.18181818181818,1.90909090909091,11,"691f24b7982996e70563a510",967,"64","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","DATA_EXPIRED",0.481166604572867,0.47020261502456,0.597158057786309,0.60595473454911,0.541798507288468,2.77272727272727,-0.075369239506762,-0.119330943348648,0.393637549691209,0.430339498185826
"submission",1255,"STUDY_170","feedback","My idea would be a list of lodgings near the university with excellent discounts ","Yes",2,5,3,7,7,5,7,7,7,7,7,7,7,7,5,7,2,6,52,7,7,7,2,2,4,5,2,5,1,5,4,4,4,25,50,"no","A flyer listing discounted lodgings near the university, which also includes meal vouchers for certain establishments, would be sent to student unions and all university enrolment departments to help students with limited funds find affordable housing and food options. Students would collect the flyer at enrolment, then go to the website to pay and get full use for 12 months.","2025-11-20T14:42:24.837413",0,NA,NA,NA,1049,7,6.33333333333333,3,37.5,7,7,7,4.83333333333333,5.4,5,5,3,4,5,2,5,4,3,NA,NA,NA,NA,4,7,6,7,5,6,7,6,5,NA,NA,NA,NA,3,4,4,5,3,4,1,2,4,NA,NA,NA,NA,4,5.88888888888889,3.33333333333333,9,"691f24c2814c2c0d218d5738",1275,"71","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)",0.475527275181823,0.456780495457814,0.601146637307665,0.633589723062142,0.575346799371053,4.94444444444444,-0.0979691828352301,-0.173310523121211,0.41024505634796,0.547647939636312
"submission",1256,"STUDY_496","feedback","Space saving organiser for weekly tasks with incentives","Yes",2,5,2,4,5,4,6,7,6,6,6,4,6,4,7,7,7,7,24,6,7,7,2,3,3,2,4,3,3,4,3,4,2,80,90,"no","A self-managed organiser where students set their own affordable rewards and effort-based goals, with community engagement features that involve scheduling and tracking participation in community help activities, and a physical element with padlocks to unlock treats as rewards for good performance and discipline—padlocks are opened using a code provided by a community member who verifies completion of the activity. The organiser is designed to help students build self-discipline for completing assignments and household tasks in an orderly way, incorporates small storage for keys, timetables, and other essential items to support organisation, and features a colourful, tactile, and engaging design.","2025-11-20T15:06:34.502129",0,NA,NA,NA,2439,5,4.33333333333333,2.8,85,6.66666666666667,6.25,5.33333333333333,3.5,6.4,3,5,6,6,6,5,5,6,3,3,NA,NA,NA,4,3,3,6,4,3,6,5,4,3,NA,NA,NA,2,1,1,4,2,1,3,4,1,1,NA,NA,NA,4.8,4.1,2,10,"691f2597f0063e5da33f40af",2851,"59","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.317199074343047,0.313338329634528,0.478508700945655,0.493256736306158,0.382477692832566,4.45,-0.766673775053289,-0.784558164811337,-0.0860181953199325,-0.0269746902979933
"submission",1257,"STUDY_751","feedback","A small compact bedside caddy that can easily hold phone, charger, books and  late-night snacks","Yes",2,5,3,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,24,5,5,5,3,3,4,3,3,3,2,3,3,3,3,35,50,"no","A bento style desk organizer box with removable boxes inside of it, designed to help UK university students with small desks keep their space tidy and stress-free by efficiently holding a variety of items—such as phones, chargers, stationery, and even books—supporting focused study environments and addressing the limitations of traditional bulky organizers. The removable compartments function as mini grab-and-go containers, allowing students to take essential items that they need to study to the library, cafés, or group study sessions, and can be stacked, shared, or easily carried in a backpack for versatile use in any study situation.","2025-11-20T14:50:18.855540",0,NA,NA,NA,924,6,6,3.2,42.5,5,5,5,3.5,6,5,4,1,5,5,2,5,6,NA,NA,NA,NA,NA,6,5,4,5,5,3,4,6,NA,NA,NA,NA,NA,3,2,1,2,2,1,3,4,NA,NA,NA,NA,NA,4.125,4.75,2.25,8,"691f26ef484c3989b2b011e1",1078,"25","Female","Asian","Pakistan","United Kingdom","United Kingdom","English","No","Full-Time",0.254086883991594,0.263988509404455,0.408454361956555,0.434324087597052,0.356491462176103,4.4375,-1.07693285545697,-1.02534015361326,-0.37035864987535,-0.264230320241645
"submission",1258,"STUDY_600","feedback","I would like to build an interactive diary to share their daily notes.","Yes",2,5,2,7,6,7,4,4,4,4,3,2,3,5,5,5,4,4,74,3,4,4,1,1,3,3,3,2,3,2,3,3,3,75,50,"no","Design physical mood boards placed at the classroom entrance, allowing university students to visually express their mood as they enter each class. Additionally, provide personal mood-tracking inserts for students to use in their diaries for self-awareness. This enables teachers or professors to quickly gauge the overall mood of the class and adapt their teaching accordingly. The motivation for students to use these tools is both to share their emotions with others and to reflect on their own feelings.","2025-11-20T14:54:59.937784",0,NA,NA,NA,1438,5,6.66666666666667,2.2,62.5,3.66666666666667,4,2.66666666666667,3,4.6,2,3,6,4,1,7,5,5,3,7,6,NA,NA,2,2,2,4,7,5,2,5,1,7,5,NA,NA,1,1,1,3,1,1,1,2,1,5,1,NA,NA,4.45454545454545,3.81818181818182,1.63636363636364,11,"691f242592bed921310403f9",2176,"46","Male","Asian","India","United Kingdom","India","English","No","Full-Time",0.415585423147209,0.401840641577555,0.549747698165094,0.546398754038698,0.522677118711674,4.13636363636364,-0.340922438472185,-0.397801608065856,0.199651345977037,0.186130528706092
"submission",1259,"STUDY_615","control","A modulsr desk organiser with built in phone and tablet stand that snaps together in different configurations. Think trays for stationery and slots slots for notebooks.","Yes",2,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,6,6,6,4,7,0,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,3,1,50,50,"no","A modulsr desk organiser with built in phone and tablet stand that snaps together in different configurations. Think trays for stationery and slots slots for notebooks. might also include a cup holder, and even a mini whiteboard panel you can flip around and write on.","2025-11-20T14:39:57.307157",0,NA,NA,NA,305,5,6,NA,50,NA,NA,NA,3.33333333333333,5.8,5,3,5,4,3,3,3,5,1,2,3,3,4,6,2,5,4,3,5,6,6,1,5,6,5,5,2,1,2,2,2,3,4,3,1,2,3,3,3,3.38461538461538,4.53846153846154,2.38461538461538,13,"691f2744649d37f2d92dafa5",468,"55","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.339087896231848,0.368526799912474,0.331935108404048,0.362253671899144,0.354743213617551,3.96153846153846,-0.667361501684762,-0.538542066370328,-0.699445818728229,-0.565595881904462
